frame.time,frame.len,frame.protocols,eth.src,eth.dst,ip.dst,ip.src,ip.flags,ip.ttl,ip.proto,ip.checksum,ip.tos,tcp.srcport,tcp.dstport,tcp.flags,tcp.window_size_value,tcp.window_size_scalefactor,tcp.checksum,tcp.options,tcp.pdu.size,udp.srcport,udp.dstport,label
"Jan 14, 2025 19:03:39.803515000 GMT",564,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbc0f,,44229.0,1883.0,0x0018,502.0,-1.0,0x6dcd,0101080a6bf59487271be14a,7738.0,,,Benign
"Jan 14, 2025 19:03:39.811789000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x044c,,1883.0,44229.0,0x0010,2650.0,-1.0,0xaf4c,0101080a271c2db26bf59487,,,,Benign
"Jan 14, 2025 19:03:39.811813000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x044b,,1883.0,44229.0,0x0010,2696.0,-1.0,0xa3ce,0101080a271c2db26bf59487,,,,Benign
"Jan 14, 2025 19:03:39.811821000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x044a,,1883.0,44229.0,0x0010,2741.0,-1.0,0x9c07,0101080a271c2db26bf59487,,,,Benign
"Jan 14, 2025 19:03:40.788134000 GMT",67,eth:ethertype:ip:udp:dns,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.2,192.168.20.31,0x02,64,17,0xf53b,,,,,,,,,,58041.0,53.0,Benign
"Jan 14, 2025 19:03:40.795781000 GMT",83,eth:ethertype:ip:udp:dns,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.2,0x02,61,17,0x1342,,,,,,,,,,53.0,58041.0,Benign
"Jan 14, 2025 19:03:40.795877000 GMT",90,eth:ethertype:ip:udp:ntp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.3,192.168.20.31,0x02,64,17,0x4d9b,,,,,,,,,,48730.0,123.0,Benign
"Jan 14, 2025 19:03:40.800199000 GMT",90,eth:ethertype:ip:udp:ntp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.3,0x02,61,17,0x4954,,,,,,,,,,123.0,48730.0,Benign
"Jan 14, 2025 19:03:50.813662000 GMT",68,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbdfe,,44229.0,1883.0,0x0018,502.0,-1.0,0xb9b8,0101080a6bf5bf8a271c2db2,2.0,,,Benign
"Jan 14, 2025 19:03:50.820170000 GMT",68,eth:ethertype:ip:tcp:mqtt,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x0447,,1883.0,44229.0,0x0018,2741.0,-1.0,0x75f6,0101080a271c58b36bf5bf8a,2.0,,,Benign
"Jan 14, 2025 19:03:50.820198000 GMT",66,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbdff,,44229.0,1883.0,0x0010,502.0,-1.0,0x4eb8,0101080a6bf5bf90271c58b3,,,,Benign
"Jan 14, 2025 19:04:20.849600000 GMT",68,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbdfc,,44229.0,1883.0,0x0018,502.0,-1.0,0x195f,0101080a6bf634de271c58b3,2.0,,,Benign
"Jan 14, 2025 19:04:20.855900000 GMT",68,eth:ethertype:ip:tcp:mqtt,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x0446,,1883.0,44229.0,0x0018,2741.0,-1.0,0x8b49,0101080a271cce076bf634de,2.0,,,Benign
"Jan 14, 2025 19:04:20.855928000 GMT",66,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbdfd,,44229.0,1883.0,0x0010,502.0,-1.0,0x640b,0101080a6bf634e4271cce07,,,,Benign
"Jan 14, 2025 19:04:39.785417000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb854,,44229.0,1883.0,0x0010,502.0,-1.0,0x2bfb,0101080a6bf67ed5271cce07,,,,Benign
"Jan 14, 2025 19:04:39.785460000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb853,,44229.0,1883.0,0x0018,502.0,-1.0,0xdc5d,0101080a6bf67ed5271cce07,,,,Benign
"Jan 14, 2025 19:04:39.785612000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb852,,44229.0,1883.0,0x0010,502.0,-1.0,0x6ea0,0101080a6bf67ed5271cce07,,,,Benign
"Jan 14, 2025 19:04:39.785628000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb851,,44229.0,1883.0,0x0018,502.0,-1.0,0x6758,0101080a6bf67ed5271cce07,,,,Benign
"Jan 14, 2025 19:04:39.785647000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb850,,44229.0,1883.0,0x0010,502.0,-1.0,0xa1f7,0101080a6bf67ed5271cce07,,,,Benign
"Jan 14, 2025 19:04:39.785667000 GMT",564,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbc05,,44229.0,1883.0,0x0018,502.0,-1.0,0x148f,0101080a6bf67ed5271cce07,7738.0,,,Benign
"Jan 14, 2025 19:04:39.791578000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x0447,,1883.0,44229.0,0x0010,2786.0,-1.0,0xbbe5,0101080a271d17ff6bf67ed5,,,,Benign
"Jan 14, 2025 19:04:39.791599000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x0446,,1883.0,44229.0,0x0010,2831.0,-1.0,0xb068,0101080a271d17ff6bf67ed5,,,,Benign
"Jan 14, 2025 19:04:39.791606000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x0445,,1883.0,44229.0,0x0010,2877.0,-1.0,0xa8a0,0101080a271d17ff6bf67ed5,,,,Benign
"Jan 14, 2025 19:04:40.805805000 GMT",67,eth:ethertype:ip:udp:dns,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.2,192.168.20.31,0x02,64,17,0xf1b2,,,,,,,,,,44980.0,53.0,Benign
"Jan 14, 2025 19:04:40.812066000 GMT",83,eth:ethertype:ip:udp:dns,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.2,0x02,61,17,0x6940,,,,,,,,,,53.0,44980.0,Benign
"Jan 14, 2025 19:04:40.812160000 GMT",90,eth:ethertype:ip:udp:ntp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.3,192.168.20.31,0x02,64,17,0x4117,,,,,,,,,,41672.0,123.0,Benign
"Jan 14, 2025 19:04:40.816673000 GMT",90,eth:ethertype:ip:udp:ntp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.3,0x02,61,17,0xaaa4,,,,,,,,,,123.0,41672.0,Benign
"Jan 14, 2025 19:04:51.797670000 GMT",68,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbdf4,,44229.0,1883.0,0x0018,502.0,-1.0,0xc2ef,0101080a6bf6adc2271d17ff,2.0,,,Benign
"Jan 14, 2025 19:04:51.804655000 GMT",68,eth:ethertype:ip:tcp:mqtt,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x0442,,1883.0,44229.0,0x0018,2877.0,-1.0,0x7ab9,0101080a271d46ec6bf6adc2,2.0,,,Benign
"Jan 14, 2025 19:04:51.804687000 GMT",66,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbdf5,,44229.0,1883.0,0x0010,502.0,-1.0,0x5402,0101080a6bf6adc9271d46ec,,,,Benign
"Jan 14, 2025 19:05:21.834619000 GMT",68,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbdf2,,44229.0,1883.0,0x0018,502.0,-1.0,0x1ea9,0101080a6bf72317271d46ec,2.0,,,Benign
"Jan 14, 2025 19:05:21.842225000 GMT",68,eth:ethertype:ip:tcp:mqtt,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x0441,,1883.0,44229.0,0x0018,2877.0,-1.0,0x900a,0101080a271dbc416bf72317,2.0,,,Benign
"Jan 14, 2025 19:05:21.842263000 GMT",66,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbdf3,,44229.0,1883.0,0x0010,502.0,-1.0,0x6953,0101080a6bf7231e271dbc41,,,,Benign
"Jan 14, 2025 19:05:40.341658000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb84a,,44229.0,1883.0,0x0010,502.0,-1.0,0xcde4,0101080a6bf76b62271dbc41,,,,Benign
"Jan 14, 2025 19:05:40.341689000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb849,,44229.0,1883.0,0x0018,502.0,-1.0,0xdc35,0101080a6bf76b62271dbc41,,,,Benign
"Jan 14, 2025 19:05:40.341710000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb848,,44229.0,1883.0,0x0010,502.0,-1.0,0x1c32,0101080a6bf76b62271dbc41,,,,Benign
"Jan 14, 2025 19:05:40.341720000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb847,,44229.0,1883.0,0x0018,502.0,-1.0,0x8efd,0101080a6bf76b62271dbc41,,,,Benign
"Jan 14, 2025 19:05:40.341733000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb846,,44229.0,1883.0,0x0010,502.0,-1.0,0x862f,0101080a6bf76b62271dbc41,,,,Benign
"Jan 14, 2025 19:05:40.341742000 GMT",564,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbbfb,,44229.0,1883.0,0x0018,502.0,-1.0,0xbcf4,0101080a6bf76b62271dbc41,7738.0,,,Benign
"Jan 14, 2025 19:05:40.348504000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x0442,,1883.0,44229.0,0x0010,2922.0,-1.0,0xc400,0101080a271e048b6bf76b62,,,,Benign
"Jan 14, 2025 19:05:40.348524000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x0441,,1883.0,44229.0,0x0010,2967.0,-1.0,0xb883,0101080a271e048b6bf76b62,,,,Benign
"Jan 14, 2025 19:05:40.348530000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x0440,,1883.0,44229.0,0x0010,3012.0,-1.0,0xb0bc,0101080a271e048b6bf76b62,,,,Benign
"Jan 14, 2025 19:05:40.822627000 GMT",67,eth:ethertype:ip:udp:dns,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.2,192.168.20.31,0x02,64,17,0x9e0f,,,,,,,,,,37478.0,53.0,Benign
"Jan 14, 2025 19:05:40.830494000 GMT",83,eth:ethertype:ip:udp:dns,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.2,0x02,61,17,0x09bb,,,,,,,,,,53.0,37478.0,Benign
"Jan 14, 2025 19:05:40.830578000 GMT",90,eth:ethertype:ip:udp:ntp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.3,192.168.20.31,0x02,64,17,0xbd4e,,,,,,,,,,51182.0,123.0,Benign
"Jan 14, 2025 19:05:40.835579000 GMT",90,eth:ethertype:ip:udp:ntp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.3,0x02,61,17,0x9960,,,,,,,,,,123.0,51182.0,Benign
"Jan 14, 2025 19:05:52.353659000 GMT",68,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbdea,,44229.0,1883.0,0x0018,502.0,-1.0,0xcb93,0101080a6bf79a4e271e048b,2.0,,,Benign
"Jan 14, 2025 19:05:52.361079000 GMT",68,eth:ethertype:ip:tcp:mqtt,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x043d,,1883.0,44229.0,0x0018,3012.0,-1.0,0x82d7,0101080a271e33776bf79a4e,2.0,,,Benign
"Jan 14, 2025 19:05:52.361125000 GMT",66,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbdeb,,44229.0,1883.0,0x0010,502.0,-1.0,0x5ca7,0101080a6bf79a55271e3377,,,,Benign
"Jan 14, 2025 19:06:22.390626000 GMT",68,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbde8,,44229.0,1883.0,0x0018,502.0,-1.0,0x274e,0101080a6bf80fa3271e3377,2.0,,,Benign
"Jan 14, 2025 19:06:22.398751000 GMT",68,eth:ethertype:ip:tcp:mqtt,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x043c,,1883.0,44229.0,0x0018,3012.0,-1.0,0x9827,0101080a271ea8cd6bf80fa3,2.0,,,Benign
"Jan 14, 2025 19:06:22.398790000 GMT",66,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbde9,,44229.0,1883.0,0x0010,502.0,-1.0,0x71f6,0101080a6bf80fab271ea8cd,,,,Benign
"Jan 14, 2025 19:06:38.987957000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb840,,44229.0,1883.0,0x0010,502.0,-1.0,0x4911,0101080a6bf85078271ea8cd,,,,Benign
"Jan 14, 2025 19:06:38.987981000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb83f,,44229.0,1883.0,0x0018,502.0,-1.0,0xdbe4,0101080a6bf85078271ea8cd,,,,Benign
"Jan 14, 2025 19:06:38.987991000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb83e,,44229.0,1883.0,0x0010,502.0,-1.0,0x81a6,0101080a6bf85078271ea8cd,,,,Benign
"Jan 14, 2025 19:06:38.988008000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb83d,,44229.0,1883.0,0x0018,502.0,-1.0,0xf5de,0101080a6bf85078271ea8cd,,,,Benign
"Jan 14, 2025 19:06:38.988016000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb83c,,44229.0,1883.0,0x0010,502.0,-1.0,0xd03c,0101080a6bf85078271ea8cd,,,,Benign
"Jan 14, 2025 19:06:38.988026000 GMT",564,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbbf1,,44229.0,1883.0,0x0018,502.0,-1.0,0x8fdb,0101080a6bf85078271ea8cd,7738.0,,,Benign
"Jan 14, 2025 19:06:38.995784000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x043d,,1883.0,44229.0,0x0010,3058.0,-1.0,0xdb07,0101080a271ee9a26bf85078,,,,Benign
"Jan 14, 2025 19:06:38.996746000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x043c,,1883.0,44229.0,0x0010,3103.0,-1.0,0xcf89,0101080a271ee9a36bf85078,,,,Benign
"Jan 14, 2025 19:06:38.996757000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x043b,,1883.0,44229.0,0x0010,3148.0,-1.0,0xc7c2,0101080a271ee9a36bf85078,,,,Benign
"Jan 14, 2025 19:06:40.840054000 GMT",67,eth:ethertype:ip:udp:dns,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.2,192.168.20.31,0x02,64,17,0x2f42,,,,,,,,,,51884.0,53.0,Benign
"Jan 14, 2025 19:06:40.846429000 GMT",83,eth:ethertype:ip:udp:dns,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.2,0x02,61,17,0xdfa6,,,,,,,,,,53.0,51884.0,Benign
"Jan 14, 2025 19:06:40.846511000 GMT",90,eth:ethertype:ip:udp:ntp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.3,192.168.20.31,0x02,64,17,0xfdab,,,,,,,,,,48837.0,123.0,Benign
"Jan 14, 2025 19:06:40.852102000 GMT",90,eth:ethertype:ip:udp:ntp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.3,0x02,61,17,0xfdf1,,,,,,,,,,123.0,48837.0,Benign
"Jan 14, 2025 19:06:53.001665000 GMT",68,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbde0,,44229.0,1883.0,0x0018,502.0,-1.0,0xdb4f,0101080a6bf88736271ee9a3,2.0,,,Benign
"Jan 14, 2025 19:06:53.009757000 GMT",68,eth:ethertype:ip:tcp:mqtt,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x0438,,1883.0,44229.0,0x0018,3148.0,-1.0,0x8a3a,0101080a271f20606bf88736,2.0,,,Benign
"Jan 14, 2025 19:06:53.009796000 GMT",66,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbde1,,44229.0,1883.0,0x0010,502.0,-1.0,0x6491,0101080a6bf8873e271f2060,,,,Benign
"Jan 14, 2025 19:07:23.039594000 GMT",68,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbdde,,44229.0,1883.0,0x0018,502.0,-1.0,0x2f38,0101080a6bf8fc8c271f2060,2.0,,,Benign
"Jan 14, 2025 19:07:23.046815000 GMT",68,eth:ethertype:ip:tcp:mqtt,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x0437,,1883.0,44229.0,0x0018,3148.0,-1.0,0x9f8a,0101080a271f95b56bf8fc8c,2.0,,,Benign
"Jan 14, 2025 19:07:23.046864000 GMT",66,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbddf,,44229.0,1883.0,0x0010,502.0,-1.0,0x79e2,0101080a6bf8fc93271f95b5,,,,Benign
"Jan 14, 2025 19:07:37.931683000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb836,,44229.0,1883.0,0x0010,502.0,-1.0,0x9088,0101080a6bf936b8271f95b5,,,,Benign
"Jan 14, 2025 19:07:37.931718000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb835,,44229.0,1883.0,0x0018,502.0,-1.0,0x2c72,0101080a6bf936b8271f95b5,,,,Benign
"Jan 14, 2025 19:07:37.931726000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb834,,44229.0,1883.0,0x0010,502.0,-1.0,0x32bf,0101080a6bf936b8271f95b5,,,,Benign
"Jan 14, 2025 19:07:37.931733000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb833,,44229.0,1883.0,0x0018,502.0,-1.0,0x22b1,0101080a6bf936b8271f95b5,,,,Benign
"Jan 14, 2025 19:07:37.931742000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb832,,44229.0,1883.0,0x0010,502.0,-1.0,0x8cbb,0101080a6bf936b8271f95b5,,,,Benign
"Jan 14, 2025 19:07:37.931749000 GMT",564,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbbe7,,44229.0,1883.0,0x0018,502.0,-1.0,0x50e8,0101080a6bf936b8271f95b5,7738.0,,,Benign
"Jan 14, 2025 19:07:37.937706000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x0438,,1883.0,44229.0,0x0010,3193.0,-1.0,0xefbd,0101080a271fcfe16bf936b8,,,,Benign
"Jan 14, 2025 19:07:37.937725000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x0437,,1883.0,44229.0,0x0010,3239.0,-1.0,0xe43f,0101080a271fcfe16bf936b8,,,,Benign
"Jan 14, 2025 19:07:37.937731000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x0436,,1883.0,44229.0,0x0010,3284.0,-1.0,0xdc78,0101080a271fcfe16bf936b8,,,,Benign
"Jan 14, 2025 19:07:40.856624000 GMT",67,eth:ethertype:ip:udp:dns,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.2,192.168.20.31,0x02,64,17,0x6ca6,,,,,,,,,,41590.0,53.0,Benign
"Jan 14, 2025 19:07:40.862226000 GMT",83,eth:ethertype:ip:udp:dns,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.2,0x02,61,17,0x8bcf,,,,,,,,,,53.0,41590.0,Benign
"Jan 14, 2025 19:07:40.862302000 GMT",90,eth:ethertype:ip:udp:ntp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.3,192.168.20.31,0x02,64,17,0xb0df,,,,,,,,,,37748.0,123.0,Benign
"Jan 14, 2025 19:07:40.866923000 GMT",90,eth:ethertype:ip:udp:ntp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.3,0x02,61,17,0xe534,,,,,,,,,,123.0,37748.0,Benign
"Jan 14, 2025 19:07:53.947723000 GMT",68,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbdd6,,44229.0,1883.0,0x0018,502.0,-1.0,0xe8bb,0101080a6bf97548271fcfe1,2.0,,,Benign
"Jan 14, 2025 19:07:53.964481000 GMT",68,eth:ethertype:ip:tcp:mqtt,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x0433,,1883.0,44229.0,0x0018,3284.0,-1.0,0x8f49,0101080a27200e736bf97548,2.0,,,Benign
"Jan 14, 2025 19:07:53.964521000 GMT",66,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbdd7,,44229.0,1883.0,0x0010,502.0,-1.0,0x6a1f,0101080a6bf9755927200e73,,,,Benign
"Jan 14, 2025 19:08:23.994667000 GMT",68,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbdd4,,44229.0,1883.0,0x0018,502.0,-1.0,0x34c6,0101080a6bf9eaa727200e73,2.0,,,Benign
"Jan 14, 2025 19:08:24.004301000 GMT",68,eth:ethertype:ip:tcp:mqtt,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x0432,,1883.0,44229.0,0x0018,3284.0,-1.0,0xa487,0101080a272083d16bf9eaa7,2.0,,,Benign
"Jan 14, 2025 19:08:24.004341000 GMT",66,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbdd5,,44229.0,1883.0,0x0010,502.0,-1.0,0x7f65,0101080a6bf9eab0272083d1,,,,Benign
"Jan 14, 2025 19:08:35.674661000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb82c,,44229.0,1883.0,0x0010,502.0,-1.0,0x0f9d,0101080a6bfa1847272083d1,,,,Benign
"Jan 14, 2025 19:08:35.674711000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb82b,,44229.0,1883.0,0x0018,502.0,-1.0,0x31ef,0101080a6bfa1847272083d1,,,,Benign
